State,City,Date Local,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,Latitude,Longitude
Connecticut,New Haven,27/05/2015,15.375,38.5,13,36,0.028958,0.036,9,33,0.426087,1.2,14,1.0,0.183333,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,28/05/2015,13.921739,25.7,5,24,0.032667,0.05,11,46,0.259091,0.7,14,0.0,0.183333,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,29/05/2015,9.4125,19.6,4,18,0.029292,0.039,13,36,0.141176,0.2,4,0.0,0.2,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,30/05/2015,9.434783,17.8,23,16,0.019583,0.031,8,29,0.245455,0.8,23,0.0,0.191667,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,31/05/2015,8.366667,20.2,6,19,0.025125,0.036,9,33,0.278261,0.7,6,0.0,0.141667,0.2,14.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,01/06/2015,5.4375,9.7,6,8,0.018042,0.025,0,23,0.035,0.1,10,0.0,0.1625,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,02/06/2015,8.158333,15.4,19,14,0.012833,0.018,7,17,0.066667,0.1,6,0.0,0.170833,0.2,7.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,03/06/2015,5.3125,9.6,3,8,0.023917,0.036,14,33,0.113043,0.2,4,0.0,0.191667,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,04/06/2015,4.99,16.4,4,15,0.031042,0.04,11,37,0.104348,0.2,7,0.0,0.133333,0.2,5.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,05/06/2015,5.234783,10.2,5,9,0.036333,0.049,11,45,0.109091,0.2,7,0.0,0.1625,0.2,9.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,06/06/2015,9.2625,23.9,4,22,0.027833,0.045,11,42,0.104348,0.2,7,0.0,0.220833,0.3,7.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,07/06/2015,6.704167,18.8,0,17,0.037833,0.047,10,44,0.191304,0.4,12,0.0,0.229167,0.3,0.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,08/06/2015,9.25,15.7,8,14,0.038792,0.047,13,44,0.186957,0.3,4,0.0,0.2,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,09/06/2015,11.808333,18.1,23,17,0.037875,0.048,13,44,0.16087,0.3,12,0.0,0.179167,0.2,5.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,10/06/2015,12.4875,20.8,5,19,0.041083,0.054,11,50,0.208696,0.4,17,0.0,0.2,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,11/06/2015,18.604348,30.7,13,28,0.053958,0.093,12,169,0.609091,1.1,13,1.0,0.291667,0.4,16.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,12/06/2015,9.704167,22.0,5,21,0.044542,0.069,10,97,0.326087,0.5,16,0.0,0.308333,0.4,0.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,13/06/2015,10.1125,34.3,4,32,0.034958,0.05,11,46,0.191304,0.4,0,0.0,0.233333,0.3,4.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,14/06/2015,8.270833,18.1,2,17,0.042167,0.057,15,58,0.217391,0.3,6,0.0,0.283333,0.3,0.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,15/06/2015,3.325,4.4,4,4,0.033708,0.042,5,39,0.043478,0.1,0,0.0,0.2,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,16/06/2015,10.45,28.2,20,26,0.022833,0.035,11,32,0.1,0.2,13,0.0,0.216667,0.3,20.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,17/06/2015,5.782609,21.2,4,20,0.030833,0.038,10,35,0.181818,0.3,2,0.0,0.2125,0.3,0.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,18/06/2015,11.0875,23.1,12,22,0.030042,0.037,12,34,0.243478,0.4,11,0.0,0.154167,0.2,11.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,19/06/2015,10.845833,23.7,6,22,0.031917,0.046,12,43,0.191304,0.4,12,0.0,0.208333,0.3,12.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,20/06/2015,3.8375,7.2,0,7,0.0325,0.039,9,36,0.108696,0.3,7,0.0,0.183333,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,21/06/2015,7.083333,26.4,10,25,0.030167,0.037,0,34,0.06087,0.2,10,0.0,0.154167,0.2,11.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,22/06/2015,7.245833,16.0,23,15,0.035042,0.046,12,43,0.113043,0.3,17,0.0,0.191667,0.3,23.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,23/06/2015,18.209091,28.4,9,26,0.036667,0.047,11,44,0.304545,0.6,9,0.0,0.25,0.3,0.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,24/06/2015,4.629167,12.7,21,11,0.031292,0.039,9,36,0.121739,0.2,6,0.0,0.1375,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,25/06/2015,14.983333,29.8,7,27,0.029708,0.042,14,39,0.421739,1.3,8,1.0,0.2,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,26/06/2015,11.391667,22.0,1,21,0.032708,0.045,12,42,0.23913,0.6,13,0.0,0.2,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,27/06/2015,6.275,23.5,2,22,0.028,0.036,9,33,0.108696,0.2,0,0.0,0.1875,0.3,6.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,28/06/2015,3.1875,8.5,20,8,0.02,0.029,0,27,0.013043,0.1,10,0.0,0.158333,0.2,10.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,29/06/2015,11.186957,19.8,15,18,0.020625,0.03,11,28,0.195455,0.5,13,0.0,0.2,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,30/06/2015,14.2375,39.5,10,37,0.040208,0.055,11,51,0.43913,1.2,10,1.0,0.25,0.3,1.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,01/07/2015,15.2,35.6,12,33,0.044417,0.058,11,61,0.273913,0.9,17,0.0,0.225,0.3,12.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,02/07/2015,12.808333,30.8,11,28,0.025143,0.029,6,27,0.273913,1.0,11,1.0,0.254167,0.3,0.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,07/07/2015,6.804167,16.4,21,15,0.034,0.04,12,37,0.16087,0.4,16,0.0,0.170833,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,08/07/2015,16.769565,30.6,7,28,0.028042,0.045,10,42,0.231818,0.6,9,0.0,0.270833,0.3,7.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,09/07/2015,7.333333,13.4,6,12,0.030458,0.04,11,37,0.130435,0.2,1,0.0,0.3,0.3,0.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,10/07/2015,6.566667,27.3,22,25,0.025542,0.04,11,37,0.13913,0.8,23,0.0,0.270833,0.4,23.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,11/07/2015,13.765217,51.1,12,48,0.02525,0.042,13,39,0.286364,0.9,12,0.0,0.316667,0.4,0.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,12/07/2015,21.6625,54.2,15,51,0.031458,0.044,17,41,0.421739,1.0,16,1.0,0.366667,0.4,0.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,13/07/2015,11.066667,24.1,7,23,0.037042,0.055,11,51,0.3,0.6,10,0.0,0.266667,0.3,0.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,14/07/2015,4.404167,9.4,11,8,0.0365,0.043,8,40,0.113043,0.2,9,0.0,0.2,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,15/07/2015,5.975,11.3,13,10,0.033667,0.047,8,44,0.082609,0.1,0,0.0,0.2,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,16/07/2015,7.908696,37.8,23,35,0.030292,0.048,11,44,0.15,0.3,23,0.0,0.145833,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,17/07/2015,12.517391,30.8,0,28,0.037412,0.057,12,58,0.286364,0.5,10,0.0,0.2625,0.3,1.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,18/07/2015,6.4375,15.2,10,14,0.036542,0.046,11,43,0.152174,0.2,0,0.0,0.195833,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,19/07/2015,13.983333,29.4,11,27,0.03775,0.062,10,74,1.286957,7.1,11,10.0,0.279167,0.4,18.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,20/07/2015,20.070833,42.3,10,40,0.031042,0.049,13,45,1.16087,4.9,12,6.0,0.275,0.4,6.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,21/07/2015,16.354167,45.5,15,42,0.034708,0.06,12,67,0.356522,1.2,16,1.0,0.295833,0.3,0.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,22/07/2015,5.329167,13.7,23,12,0.027625,0.038,11,35,0.147826,0.3,20,0.0,0.179167,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,23/07/2015,9.795652,24.5,3,23,0.02775,0.039,10,36,0.195455,0.3,3,0.0,0.2,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,24/07/2015,11.558333,28.3,14,26,0.027875,0.038,9,35,0.269565,0.5,12,0.0,0.2,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,25/07/2015,7.741667,18.1,10,17,0.034667,0.046,23,43,0.265217,0.5,7,0.0,0.2375,0.3,1.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,26/07/2015,5.1,13.0,19,12,0.047833,0.057,7,58,0.221739,0.5,13,0.0,0.2,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,27/07/2015,12.070833,26.0,8,25,0.03725,0.054,10,50,0.178261,0.3,0,0.0,0.195833,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,28/07/2015,16.1125,31.4,9,29,0.032583,0.053,11,49,0.308696,0.5,5,0.0,0.25,0.3,8.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,29/07/2015,25.895,78.1,18,77,0.0325,0.067,9,90,0.3,0.7,18,0.0,0.3375,0.4,5.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,30/07/2015,24.75,45.8,11,42,0.017125,0.028,15,26,0.408696,1.2,11,1.0,0.216667,0.3,0.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,31/07/2015,13.208333,29.3,21,27,0.02225,0.042,10,39,0.221739,0.5,8,0.0,0.25,0.4,23.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,01/08/2015,17.3625,35.3,10,33,0.03125,0.055,11,51,0.534783,1.2,13,1.0,0.329167,0.5,2.0,6.0,41.5187835,-72.757507
Connecticut,New Haven,02/08/2015,9.525,23.6,7,22,0.040292,0.055,13,51,0.317391,1.0,7,1.0,0.233333,0.3,2.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,03/08/2015,18.870833,31.3,14,29,0.040417,0.053,9,49,0.669565,1.5,10,1.0,0.2,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,04/08/2015,18.93913,38.0,12,36,0.039792,0.069,11,97,0.445455,0.9,10,0.0,0.225,0.3,12.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,05/08/2015,12.126087,23.0,3,22,0.028417,0.048,9,44,0.191304,0.4,6,0.0,0.229167,0.3,6.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,06/08/2015,11.4125,29.3,23,27,0.021083,0.038,12,35,0.26087,0.5,9,0.0,0.195833,0.3,23.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,07/08/2015,8.920833,25.8,0,24,0.025042,0.043,11,40,0.2,0.5,6,0.0,0.229167,0.3,0.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,08/08/2015,9.320833,20.1,3,19,0.024083,0.037,13,34,0.269565,0.5,6,0.0,0.220833,0.3,4.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,09/08/2015,5.604167,17.3,1,16,0.023667,0.033,9,31,0.173913,0.5,14,0.0,0.2,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,10/08/2015,5.808696,15.6,4,14,0.025958,0.033,9,31,0.145455,0.3,6,0.0,0.175,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,11/08/2015,5.645833,10.9,20,9,0.032958,0.041,11,38,0.082609,0.1,0,0.0,0.154167,0.2,11.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,12/08/2015,7.525,26.3,19,25,0.026875,0.044,11,41,0.117391,0.2,6,0.0,0.222222,0.3,20.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,13/08/2015,9.691667,25.1,22,24,0.017917,0.034,10,31,0.156522,0.4,22,0.0,0.220833,0.4,23.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,14/08/2015,11.970833,18.5,0,17,0.038833,0.061,13,71,0.343478,0.9,7,0.0,0.295833,0.4,0.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,15/08/2015,13.383333,26.4,2,25,0.052833,0.084,12,147,0.478261,0.7,8,0.0,0.304167,0.4,9.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,16/08/2015,7.095652,26.9,10,25,0.047167,0.069,12,97,0.386364,1.2,10,1.0,0.258333,0.3,0.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,17/08/2015,12.170833,23.7,1,22,0.046583,0.081,11,136,0.442105,1.0,17,1.0,0.325,0.4,6.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,18/08/2015,13.016667,25.9,5,24,0.038625,0.065,9,84,0.643478,2.9,13,3.0,0.241667,0.3,6.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,19/08/2015,4.020833,12.7,5,11,0.027833,0.035,8,32,0.121739,0.3,7,0.0,0.145833,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,20/08/2015,2.195833,5.0,5,5,0.03,0.036,10,33,0.073913,0.1,0,0.0,0.120833,0.2,19.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,21/08/2015,7.233333,19.9,21,18,0.022292,0.027,10,25,0.073913,0.2,21,0.0,0.1625,0.3,22.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,22/08/2015,4.952174,9.3,19,8,0.037125,0.052,11,48,0.122727,0.2,5,0.0,0.220833,0.3,0.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,23/08/2015,4.858333,8.8,2,8,0.022208,0.029,10,27,0.121739,0.2,5,0.0,0.229167,0.3,0.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,24/08/2015,5.370833,12.1,10,11,0.029,0.048,12,44,0.165217,0.4,10,0.0,0.154167,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,25/08/2015,8.154167,17.4,13,16,0.040583,0.05,10,46,0.073913,0.2,1,0.0,0.154167,0.2,11.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,26/08/2015,8.170833,20.6,20,19,0.03275,0.049,11,45,0.381818,1.1,9,1.0,0.208333,0.3,22.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,27/08/2015,8.479167,21.3,5,20,0.024208,0.038,10,35,0.317391,1.4,7,1.0,0.216667,0.3,0.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,28/08/2015,13.721739,27.8,22,25,0.016667,0.031,10,29,0.443478,0.9,6,0.0,0.216667,0.4,23.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,29/08/2015,14.341667,25.2,15,24,0.037667,0.056,13,54,0.343478,0.6,14,0.0,0.316667,0.5,2.0,6.0,41.5187835,-72.757507
Connecticut,New Haven,30/08/2015,12.366667,27.5,5,25,0.04975,0.08,10,133,0.443478,0.8,12,0.0,0.266667,0.3,8.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,31/08/2015,14.775,29.0,1,27,0.038833,0.058,10,61,0.317391,0.7,5,0.0,0.308333,0.4,7.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,01/09/2015,15.629167,36.0,16,34,0.03075,0.041,10,38,0.3,0.7,6,0.0,0.279167,0.3,0.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,02/09/2015,24.371429,30.2,1,28,0.020375,0.034,8,31,1.152174,3.5,13,4.0,0.35,0.4,5.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,03/09/2015,21.93,42.8,20,40,0.032167,0.066,10,87,0.336364,0.6,7,0.0,0.379167,0.5,22.0,6.0,41.5187835,-72.757507
Connecticut,New Haven,04/09/2015,6.329167,29.8,0,27,0.028792,0.043,10,40,0.133333,0.3,7,0.0,0.283333,0.5,0.0,6.0,41.5187835,-72.757507
Connecticut,New Haven,05/09/2015,6.029167,16.5,23,15,0.019083,0.033,10,31,0.178261,0.3,22,0.0,0.183333,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,06/09/2015,9.354167,18.1,0,17,0.026542,0.047,11,44,0.308696,0.7,18,0.0,0.258333,0.4,6.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,07/09/2015,12.258333,26.1,5,25,0.038292,0.071,11,101,0.486957,1.1,11,1.0,0.270833,0.3,5.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,08/09/2015,28.158333,55.6,15,52,0.032417,0.07,9,100,0.66087,1.5,8,1.0,0.320833,0.4,8.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,09/09/2015,17.173913,29.8,1,27,0.02075,0.035,9,32,0.563636,1.8,7,1.0,0.2125,0.3,11.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,10/09/2015,11.883333,23.7,13,22,0.018417,0.025,23,23,0.081818,0.2,7,0.0,0.225,0.3,13.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,11/09/2015,7.775,30.0,21,28,0.02325,0.037,11,34,0.047826,0.2,21,0.0,0.183333,0.3,22.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,12/09/2015,6.529167,19.6,0,18,0.030292,0.045,10,42,0.078261,0.2,8,0.0,0.258333,0.4,1.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,13/09/2015,3.4,6.8,16,6,0.030542,0.047,10,44,0.1,0.4,17,0.0,0.154167,0.2,11.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,14/09/2015,10.7,27.2,22,25,0.013917,0.025,10,23,0.23913,0.7,16,0.0,0.170833,0.3,23.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,15/09/2015,18.247826,47.7,20,44,0.0245,0.05,10,46,0.409091,0.6,6,0.0,0.2875,0.4,6.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,16/09/2015,20.626087,38.2,22,36,0.025833,0.049,11,45,0.327273,0.5,7,0.0,0.341667,0.5,1.0,6.0,41.5187835,-72.757507
Connecticut,New Haven,17/09/2015,19.9,40.0,8,38,0.045708,0.088,13,156,0.485714,0.9,8,0.0,0.433333,0.6,7.0,7.0,41.5187835,-72.757507
Connecticut,New Haven,18/09/2015,19.675,34.5,2,32,0.04425,0.079,11,129,0.508696,0.8,9,0.0,0.35,0.5,6.0,6.0,41.5187835,-72.757507
Connecticut,New Haven,19/09/2015,17.491667,30.6,19,28,0.030292,0.053,9,49,0.430435,1.4,22,1.0,0.2875,0.4,5.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,20/09/2015,4.033333,9.8,4,8,0.026833,0.032,7,30,0.173913,0.6,7,0.0,0.158333,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,21/09/2015,5.165217,12.6,6,11,0.027958,0.039,11,36,0.15,0.2,6,0.0,0.133333,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,22/09/2015,10.541667,22.6,22,21,0.018292,0.035,10,32,0.217391,0.3,7,0.0,0.166667,0.2,6.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,23/09/2015,15.208333,35.0,20,33,0.019125,0.041,10,38,0.213043,0.3,6,0.0,0.254167,0.4,23.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,24/09/2015,11.0875,25.0,0,24,0.0285,0.05,11,46,0.234783,0.3,9,0.0,0.258333,0.4,0.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,25/09/2015,9.683333,21.5,1,20,0.021292,0.036,11,33,0.204348,0.3,7,0.0,0.204167,0.3,6.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,26/09/2015,6.504167,16.6,1,15,0.024292,0.037,11,34,0.2,0.3,7,0.0,0.2,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,27/09/2015,6.834783,21.2,22,20,0.020333,0.036,10,33,0.163636,0.2,0,0.0,0.1875,0.2,3.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,28/09/2015,10.425,17.3,5,16,0.020958,0.035,11,32,0.13913,0.2,0,0.0,0.25,0.3,0.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,29/09/2015,11.783333,24.0,7,23,0.0205,0.028,21,26,0.121739,0.3,11,0.0,0.2,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,30/09/2015,6.2625,17.9,10,16,0.01925,0.024,0,22,0.078261,0.3,9,0.0,0.133333,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,01/10/2015,6.275,10.6,16,9,0.016208,0.017,0,16,0.077273,0.1,5,0.0,0.1375,0.2,15.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,02/10/2015,5.516667,8.8,14,8,0.014667,0.016,21,15,0.1,0.1,0,0.0,0.15,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,03/10/2015,3.456522,6.7,0,6,0.015458,0.019,22,18,0.090909,0.1,0,0.0,0.15,0.2,10.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,04/10/2015,2.708333,5.3,22,5,0.026083,0.033,10,31,0.1,0.1,0,0.0,0.129167,0.2,17.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,05/10/2015,9.3875,27.3,20,25,0.014833,0.029,10,27,0.178261,0.4,20,0.0,0.191667,0.3,21.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,06/10/2015,15.6375,34.6,18,32,0.011417,0.029,9,27,0.265217,0.5,20,0.0,0.304167,0.5,21.0,6.0,41.5187835,-72.757507
Connecticut,New Haven,07/10/2015,14.258333,28.8,20,26,0.012708,0.03,9,28,0.243478,0.4,6,0.0,0.316667,0.6,0.0,7.0,41.5187835,-72.757507
Connecticut,New Haven,08/10/2015,13.61875,29.8,22,27,0.016542,0.03,11,28,0.286957,0.5,6,0.0,0.320833,0.5,1.0,6.0,41.5187835,-72.757507
Connecticut,New Haven,09/10/2015,16.217391,24.0,0,23,0.0275,0.042,9,39,0.204545,0.4,4,0.0,0.25,0.4,4.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,10/10/2015,8.608333,34.5,19,32,0.017958,0.031,10,29,0.182609,0.6,19,0.0,0.179167,0.5,23.0,6.0,41.5187835,-72.757507
Connecticut,New Haven,11/10/2015,14.766667,37.0,22,35,0.023542,0.041,14,38,0.426087,1.0,16,1.0,0.395833,0.7,2.0,8.0,41.5187835,-72.757507
Connecticut,New Haven,12/10/2015,19.945833,32.8,4,30,0.029083,0.05,14,46,0.734783,1.6,14,1.0,0.3625,0.5,6.0,6.0,41.5187835,-72.757507
Connecticut,New Haven,13/10/2015,25.775,47.4,14,44,0.0185,0.027,9,25,0.33913,0.7,6,0.0,0.3,0.4,6.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,14/10/2015,11.104167,17.4,5,16,0.014083,0.018,11,17,0.2,0.4,8,0.0,0.208333,0.3,0.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,15/10/2015,15.8,38.2,20,36,0.014542,0.026,8,24,0.268182,0.6,21,0.0,0.195833,0.3,22.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,16/10/2015,18.920833,35.8,1,33,0.018292,0.037,9,34,0.421739,1.1,5,1.0,0.254167,0.4,23.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,17/10/2015,9.616667,32.7,0,30,0.020792,0.027,8,25,0.230435,0.5,5,0.0,0.216667,0.4,0.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,18/10/2015,6.0375,21.0,23,20,0.020125,0.031,9,29,0.23913,0.6,7,0.0,0.116667,0.2,20.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,19/10/2015,18.3875,29.5,6,27,0.017458,0.026,9,24,0.691304,1.5,23,1.0,0.258333,0.4,6.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,20/10/2015,25.591667,47.4,21,44,0.01575,0.027,10,25,1.03913,2.8,1,3.0,0.266667,0.4,23.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,21/10/2015,28.169565,42.4,8,40,0.018583,0.037,13,34,0.840909,1.5,7,1.0,0.433333,0.6,8.0,7.0,41.5187835,-72.757507
Connecticut,New Haven,22/10/2015,27.670833,45.0,21,42,0.025208,0.036,10,33,0.613043,1.2,10,1.0,0.35,0.5,6.0,6.0,41.5187835,-72.757507
Connecticut,New Haven,23/10/2015,8.083333,19.7,21,18,0.023,0.035,7,32,0.185,0.3,21,0.0,0.166667,0.3,0.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,24/10/2015,7.329167,17.2,0,16,0.022875,0.029,11,27,0.213043,0.4,9,0.0,0.195833,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,25/10/2015,4.929167,10.2,7,9,0.024708,0.028,2,26,0.152174,0.3,19,0.0,0.166667,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,26/10/2015,14.75,27.6,19,25,0.009042,0.02,9,19,0.378261,0.7,6,0.0,0.266667,0.4,8.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,27/10/2015,15.069565,26.9,20,25,0.01125,0.025,11,23,0.418182,0.5,0,0.0,0.308333,0.5,0.0,6.0,41.5187835,-72.757507
Connecticut,New Haven,28/10/2015,9.2625,24.1,6,23,0.025458,0.036,13,33,0.182609,0.3,0,0.0,0.216667,0.4,3.0,5.0,41.5187835,-72.757507
Connecticut,New Haven,29/10/2015,16.9125,30.5,1,28,0.021958,0.031,13,29,0.391304,1.0,12,1.0,0.166667,0.2,8.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,30/10/2015,11.966667,22.4,6,21,0.019625,0.028,9,26,0.265217,0.5,20,0.0,0.170833,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,31/10/2015,10.795833,23.9,5,22,0.018208,0.026,9,24,0.369565,0.6,0,0.0,0.2,0.2,0.0,2.0,41.5187835,-72.757507
Connecticut,New Haven,01/11/2015,17.804167,34.6,3,32,0.017292,0.027,4,25,0.378261,0.7,3,0.0,0.241667,0.3,2.0,3.0,41.5187835,-72.757507
Connecticut,New Haven,02/11/2015,24.122727,40.4,18,38,0.008417,0.022,9,20,0.6,1.2,13,1.0,0.454167,0.7,23.0,8.0,41.5187835,-72.757507
Connecticut,New Haven,03/11/2015,32.333333,54.5,17,51,0.005458,0.014,8,13,0.9,1.6,20,1.0,0.666667,1.2,23.0,14.0,41.5187835,-72.757507
Connecticut,New Haven,04/11/2015,21.291667,34.9,0,32,0.018,0.038,11,35,0.643478,1.0,8,1.0,0.554167,1.3,0.0,15.0,41.5187835,-72.757507
